"","micro1","micro2","r","p_value"
"9287","Martelella mediterranea","Corynebacterium diphtheriae",0.151341254511378,0.0140173093870065
"9289","Confluentimicrobium sp. EMB200-NS6","Corynebacterium diphtheriae",0.150450934377934,0.0145980940304982
"9291","Belliella baltica","Corynebacterium diphtheriae",0.146705972962955,0.0172781929140815
"9292","Propionibacterium phage PHL064M02","Corynebacterium diphtheriae",0.2068873809723,0.000736110489624786
"9293","Ochrobactrum sp. A44","Corynebacterium diphtheriae",0.28395355449912,2.87296268024664e-06
"9296","Agrobacterium sp. RAC06","Corynebacterium diphtheriae",0.195111224884423,0.00147419988258896
"9299","Ornithobacterium rhinotracheale","Corynebacterium diphtheriae",0.238753792523818,9.22234862954253e-05
"9301","Sphingobium herbicidovorans","Corynebacterium diphtheriae",0.138259226737335,0.0249428184275223
"9303","Chelatococcus sp. CO-6","Corynebacterium diphtheriae",0.291358870348224,1.53026039756368e-06
"9304","Gordonia polyisoprenivorans","Corynebacterium diphtheriae",0.411167536281148,3.76132862597887e-12
"9305","Paracoccus kondratievae","Corynebacterium diphtheriae",0.18651361353216,0.00238922498889918
"9306","Microbacterium pygmaeum","Corynebacterium diphtheriae",0.24669823949717,5.24570014222237e-05
"9308","Thioclava nitratireducens","Corynebacterium diphtheriae",0.185236688725257,0.00256244851448125
"9309","Microbacterium sp. LKL04","Corynebacterium diphtheriae",0.20293543602271,0.000933323990431628
"9310","Starkeya novella","Corynebacterium diphtheriae",0.289761532166382,1.75562557427767e-06
"9311","Porphyrobacter sp. LM 6","Corynebacterium diphtheriae",0.178234706406123,0.0037319977807395
"9312","Chryseobacterium sp. T16E-39","Corynebacterium diphtheriae",0.151067558577065,0.0141936528785736
"9313","Leptotrichia sp. oral taxon 498","Corynebacterium diphtheriae",0.244888398426848,5.97515537178212e-05
"9314","Riemerella anatipestifer","Corynebacterium diphtheriae",0.160171180344299,0.00926852085701199
"9315","Xanthobacter autotrophicus","Corynebacterium diphtheriae",0.29465970820184,1.14897681837047e-06
"9317","Gordonia rubripertincta","Corynebacterium diphtheriae",0.455551597185677,7.01500926749288e-15
"9319","Polymorphum gilvum","Corynebacterium diphtheriae",0.227726026262367,0.000195656615026803
"9320","Neorhizobium galegae","Corynebacterium diphtheriae",0.34722441993992,7.24242390864228e-09
"9321","Chryseobacterium gallinarum","Corynebacterium diphtheriae",0.194619274602736,0.00151632662374727
"9324","Celeribacter indicus","Corynebacterium diphtheriae",0.266435282370819,1.18844013866033e-05
"9325","Paracoccus aminophilus","Corynebacterium diphtheriae",0.208926847749314,0.000650124632255073
"9326","Sphingopyxis sp. 113P3","Corynebacterium diphtheriae",0.256866979104124,2.47785169865391e-05
"9327","Deinococcus ficus","Corynebacterium diphtheriae",0.12268789974216,0.0468447202800932
"9328","Deinococcus actinosclerus","Corynebacterium diphtheriae",0.1734312352629,0.00479353447121008
"9329","Rhodobacter sphaeroides","Corynebacterium diphtheriae",0.241872843418664,7.40655331011475e-05
"9330","Novosphingobium resinovorum","Corynebacterium diphtheriae",0.201709788885659,0.00100373446828466
"9331","Moraxella bovoculi","Corynebacterium diphtheriae",-0.133237945924408,0.0307646190194364
"9333","Defluviimonas alba","Corynebacterium diphtheriae",0.308978834707246,3.17802460091908e-07
"9338","Rhizobium sp. S41","Corynebacterium diphtheriae",0.286293359870362,2.3590257809354e-06
"9339","Shinella sp. HZN7","Corynebacterium diphtheriae",0.303656148641444,5.16571211340298e-07
"9340","Paracoccus denitrificans","Corynebacterium diphtheriae",0.293335084523821,1.28956166333358e-06
"9341","Rhodobacter sp. LPB0142","Corynebacterium diphtheriae",0.328984385771547,4.69134703454715e-08
"9342","Corynebacterium falsenii","Corynebacterium diphtheriae",0.565966579488271,1.12944547845806e-23
"9343","Flavobacterium anhuiense","Corynebacterium diphtheriae",0.213580636201119,0.000487513355410607
"9344","Deinococcus geothermalis","Corynebacterium diphtheriae",0.144699001682982,0.0188838874171831
"9345","Deinococcus gobiensis","Corynebacterium diphtheriae",0.139419389205034,0.0237414396314906
"9346","Deinococcus swuensis","Corynebacterium diphtheriae",0.201496662707179,0.00101646583642181
"9347","Gordonia bronchialis","Corynebacterium diphtheriae",0.352040863714631,4.33275880163395e-09
"9348","Microbacterium chocolatum","Corynebacterium diphtheriae",0.213439091035134,0.000491844762676362
"9349","Deinococcus radiodurans","Corynebacterium diphtheriae",0.142319113557324,0.020954738562981
"9350","Deinococcus soli Cha et al. 2016","Corynebacterium diphtheriae",0.190147770264078,0.00195294146969691
"9351","Paracoccus aminovorans","Corynebacterium diphtheriae",0.238219829632855,9.57232405397865e-05
"9353","Microbacterium aurum","Corynebacterium diphtheriae",0.195823130963075,0.00141513435438491
"9355","Bradyrhizobium japonicum","Corynebacterium diphtheriae",0.335689225597858,2.39399519730285e-08
"9356","Pannonibacter phragmitetus","Corynebacterium diphtheriae",0.296089390385142,1.01372801928557e-06
"9357","Paracoccus yeei","Corynebacterium diphtheriae",0.223119525612693,0.000265073139841673
"9358","Sphingomonas wittichii","Corynebacterium diphtheriae",0.293153292944807,1.31009394126368e-06
"9377","Luteimonas sp. JM171","Corynebacterium flavescens",0.122838057208086,0.0465741103785289
"9378","Dinoroseobacter shibae","Corynebacterium flavescens",0.182856192055008,0.00291616728835617
"9379","Elizabethkingia meningoseptica","Corynebacterium flavescens",0.124703443790796,0.0433200452161126
"9380","Ketogulonicigenium robustum","Corynebacterium flavescens",0.193137360075622,0.00164997711981922
"9381","Sulfitobacter pseudonitzschiae","Corynebacterium flavescens",0.168575996129593,0.00613530935229579
"9383","Microbacterium paludicola","Corynebacterium flavescens",0.174120879356918,0.00462606453324928
"9384","Staphylococcus phage StB12","Corynebacterium flavescens",0.159412742967104,0.00961136513414229
"9385","Brevirhabdus pacifica","Corynebacterium flavescens",0.189350604197198,0.00204188579116596
"9386","Meiothermus silvanus","Corynebacterium flavescens",0.154438074583773,0.0121520558256735
"9387","Microbacterium sp. XT11","Corynebacterium flavescens",0.272390589307319,7.41482729121446e-06
"9389","Rhodobacter capsulatus","Corynebacterium flavescens",0.194336737390645,0.0015410164815576
"9390","Martelella mediterranea","Corynebacterium flavescens",0.189407359392641,0.00203543316377157
"9391","Microcystis aeruginosa","Corynebacterium flavescens",0.130632822349316,0.0342174911272929
"9392","Confluentimicrobium sp. EMB200-NS6","Corynebacterium flavescens",0.18798828509947,0.00220248052448419
"9394","Belliella baltica","Corynebacterium flavescens",0.229602895187284,0.000172582104757144
"9395","Propionibacterium phage PHL064M02","Corynebacterium flavescens",0.185195120534036,0.00256827474002178
"9396","Ochrobactrum sp. A44","Corynebacterium flavescens",0.210199250359329,0.000601287107472826
"9397","Bergeyella zoohelcum","Corynebacterium flavescens",0.129053609486781,0.0364668446121071
"9399","Agrobacterium sp. RAC06","Corynebacterium flavescens",0.225009513244575,0.000234198649275597
"9401","Chryseobacterium glaciei","Corynebacterium flavescens",0.199402887045606,0.0011496814820917
"9402","Ornithobacterium rhinotracheale","Corynebacterium flavescens",0.292213578175699,1.42131152795533e-06
"9403","Sphingobacterium sp. ML3W","Corynebacterium flavescens",0.183774453637429,0.00277478266684403
"9404","Sphingobium herbicidovorans","Corynebacterium flavescens",0.277163684962098,5.0393834118318e-06
"9405","Chryseobacterium sp. IHB B 17019","Corynebacterium flavescens",0.2082285687134,0.000678460010974936
"9406","Chelatococcus sp. CO-6","Corynebacterium flavescens",0.308207971848042,3.41169538729765e-07
"9407","Gordonia polyisoprenivorans","Corynebacterium flavescens",0.294194399815337,1.19660199851636e-06
"9408","Paracoccus kondratievae","Corynebacterium flavescens",0.236159115787586,0.000110433275797602
"9409","Microbacterium pygmaeum","Corynebacterium flavescens",0.284984787814356,2.63450730607512e-06
"9410","Myroides odoratimimus","Corynebacterium flavescens",0.156456608060282,0.0110573621071597
"9411","Thioclava nitratireducens","Corynebacterium flavescens",0.260585140486835,1.8687050779676e-05
"9412","Microbacterium sp. LKL04","Corynebacterium flavescens",0.249655231207337,4.23148316704013e-05
"9413","Starkeya novella","Corynebacterium flavescens",0.172514230416283,0.00502465955389588
"9414","Porphyrobacter sp. LM 6","Corynebacterium flavescens",0.27425905741588,6.37997494832393e-06
"9415","Chryseobacterium sp. T16E-39","Corynebacterium flavescens",0.239615668688043,8.68268765274655e-05
"9416","Leptotrichia sp. oral taxon 498","Corynebacterium flavescens",0.310277561711184,2.81867746018317e-07
"9417","Riemerella anatipestifer","Corynebacterium flavescens",0.280970664005026,3.68414881334391e-06
"9418","Xanthobacter autotrophicus","Corynebacterium flavescens",0.195649269486634,0.00142935564296384
"9419","Shewanella baltica","Corynebacterium flavescens",0.220773757024595,0.000308668851539167
"9420","Gordonia rubripertincta","Corynebacterium flavescens",0.329632483151971,4.39906927444515e-08
"9422","Polymorphum gilvum","Corynebacterium flavescens",0.26065888193581,1.85819724356287e-05
"9423","Neorhizobium galegae","Corynebacterium flavescens",0.270548385237789,8.59004558630207e-06
"9424","Chryseobacterium gallinarum","Corynebacterium flavescens",0.294527257443568,1.16234552455999e-06
"9427","Celeribacter indicus","Corynebacterium flavescens",0.151670132235749,0.0138079575553121
"9428","Paracoccus aminophilus","Corynebacterium flavescens",0.275628868567884,5.71022735530531e-06
"9429","Sphingopyxis sp. 113P3","Corynebacterium flavescens",0.200254953510876,0.00109364330383031
"9430","Deinococcus ficus","Corynebacterium flavescens",0.220639592925217,0.000311353710186602
"9431","Deinococcus actinosclerus","Corynebacterium flavescens",0.271610183690453,7.89269390037415e-06
"9432","Rhodobacter sphaeroides","Corynebacterium flavescens",0.304433277549122,4.81489906190509e-07
"9433","Novosphingobium resinovorum","Corynebacterium flavescens",0.273639076284615,6.70708340337038e-06
"9436","Defluviimonas alba","Corynebacterium flavescens",0.284380084755833,2.77193914385937e-06
"9437","Psychrobacter sp. G","Corynebacterium flavescens",0.182967333128951,0.00289871393472941
"9439","Sphingobacterium sp. PM2-P1-29","Corynebacterium flavescens",0.214273766282049,0.000466809007581951
"9441","Rhizobium sp. S41","Corynebacterium flavescens",0.197973621167103,0.00124963714194014
"9442","Shinella sp. HZN7","Corynebacterium flavescens",0.216949495972103,0.000394297295146138
"9443","Paracoccus denitrificans","Corynebacterium flavescens",0.331208444479846,3.7597257582537e-08
"9444","Rhodobacter sp. LPB0142","Corynebacterium flavescens",0.298130312762139,8.46773652723415e-07
"9445","Corynebacterium falsenii","Corynebacterium flavescens",0.587048914955173,9.40260535430114e-26
"9446","Flavobacterium anhuiense","Corynebacterium flavescens",0.293383612431274,1.28413298101674e-06
"9447","Deinococcus geothermalis","Corynebacterium flavescens",0.207999420695728,0.00068800452185232
"9448","Deinococcus gobiensis","Corynebacterium flavescens",0.236431647401985,0.000108372935710226
"9449","Deinococcus swuensis","Corynebacterium flavescens",0.28553684614691,2.5147380411521e-06
"9450","Gordonia bronchialis","Corynebacterium flavescens",0.251630168773388,3.66041441802293e-05
"9451","Microbacterium chocolatum","Corynebacterium flavescens",0.280285605360147,3.89911851280464e-06
"9452","Deinococcus radiodurans","Corynebacterium flavescens",0.217996023382834,0.000368898554012103
"9453","Deinococcus soli Cha et al. 2016","Corynebacterium flavescens",0.279195546550185,4.2660037313056e-06
"9454","Paracoccus aminovorans","Corynebacterium flavescens",0.311718681616209,2.46562380811902e-07
"9456","Microbacterium aurum","Corynebacterium flavescens",0.240414219699482,8.20928142669917e-05
"9457","Sphingobacterium sp. G1-14","Corynebacterium flavescens",0.165844563656493,0.00702985434415802
"9458","Bradyrhizobium japonicum","Corynebacterium flavescens",0.254504904167397,2.95773673905984e-05
"9459","Pannonibacter phragmitetus","Corynebacterium flavescens",0.192861705445847,0.00167599570410192
"9460","Paracoccus yeei","Corynebacterium flavescens",0.302182990583919,5.89910664741681e-07
"9461","Sphingomonas wittichii","Corynebacterium flavescens",0.200297443157487,0.00109091573958754
"9462","Psychrobacter alimentarius","Corynebacterium flavescens",0.194207137410007,0.0015524644232742
"9463","uncultured bacterium A1Q1_fos_150","Corynebacterium flavescens",0.178509700958695,0.00367821020050663
"9464","Corynebacterium diphtheriae","Corynebacterium flavescens",0.812203647220244,4.95311173960391e-63
"9477","Flavobacteriaceae bacterium JJC","Cutibacterium acnes",-0.332656115112361,3.25209826947589e-08
"9478","Erythrobacter sp. HL-111","Cutibacterium acnes",-0.209065510574116,0.000644629731157125
"9479","Martelella sp. AD-3","Cutibacterium acnes",-0.32991959246066,4.27527387214749e-08
"9481","Dinoroseobacter shibae","Cutibacterium acnes",-0.277117809926721,5.05829815483102e-06
"9482","Elizabethkingia meningoseptica","Cutibacterium acnes",-0.40748830188642,6.08345311143098e-12
"9483","Ketogulonicigenium robustum","Cutibacterium acnes",-0.297849757763205,8.68053442181165e-07
"9484","Sulfitobacter pseudonitzschiae","Cutibacterium acnes",-0.386298014247243,8.67101525037334e-11
"9485","Thalassolituus oleivorans","Cutibacterium acnes",-0.397029706065873,2.31161437308259e-11
"9486","Microbacterium paludicola","Cutibacterium acnes",-0.338690952017609,1.76212944282266e-08
"9488","Brevirhabdus pacifica","Cutibacterium acnes",-0.283480701064952,2.98906093812401e-06
"9489","Meiothermus silvanus","Cutibacterium acnes",-0.162635738278411,0.00822814426618167
"9490","Microbacterium sp. XT11","Cutibacterium acnes",-0.325241089375362,6.78246292332394e-08
"9491","Leadbetterella byssophila","Cutibacterium acnes",-0.398019972292345,2.04119773951482e-11
"9492","Rhodobacter capsulatus","Cutibacterium acnes",-0.264385443952365,1.39437084624184e-05
"9493","Martelella mediterranea","Cutibacterium acnes",-0.301941512902973,6.02846702935033e-07
"9494","Microcystis aeruginosa","Cutibacterium acnes",-0.340713603811946,1.43073252579596e-08
"9495","Confluentimicrobium sp. EMB200-NS6","Cutibacterium acnes",-0.344625798606806,9.52156233518248e-09
"9496","Chryseobacterium haifense","Cutibacterium acnes",-0.425287479686005,5.62239223303336e-13
"9497","Belliella baltica","Cutibacterium acnes",-0.359569245668297,1.90732334363027e-09
"9498","Propionibacterium phage PHL064M02","Cutibacterium acnes",0.273337075196472,6.87214080452845e-06
"9499","Ochrobactrum sp. A44","Cutibacterium acnes",-0.175740333856993,0.00425332784529907
"9500","Bergeyella zoohelcum","Cutibacterium acnes",-0.276972745039255,5.11855569217173e-06
"9501","Moraxella sp. O245","Cutibacterium acnes",-0.408911761826637,5.05436810186221e-12
"9502","Agrobacterium sp. RAC06","Cutibacterium acnes",-0.437912596941108,9.51932369158637e-14
"9503","Aeromicrobium choanae","Cutibacterium acnes",0.740120928993004,7.01163640903551e-47
"9504","Chryseobacterium glaciei","Cutibacterium acnes",-0.495215254885055,1.11600083213903e-17
"9505","Ornithobacterium rhinotracheale","Cutibacterium acnes",-0.371906344701101,4.74301215275363e-10
"9506","Sphingobacterium sp. ML3W","Cutibacterium acnes",-0.457973969211616,4.84531307728218e-15
"9507","Sphingobium herbicidovorans","Cutibacterium acnes",-0.245775485305768,5.60643842947255e-05
"9508","Chryseobacterium sp. IHB B 17019","Cutibacterium acnes",-0.500079406829183,4.77352536811248e-18
"9509","Chelatococcus sp. CO-6","Cutibacterium acnes",-0.340925668957753,1.39969871221067e-08
"9511","Paracoccus kondratievae","Cutibacterium acnes",-0.362069309105644,1.44549562013152e-09
"9512","Microbacterium pygmaeum","Cutibacterium acnes",-0.279790220405874,4.06196064899194e-06
"9513","Myroides odoratimimus","Cutibacterium acnes",-0.452631069738996,1.09168846468115e-14
"9514","Thioclava nitratireducens","Cutibacterium acnes",-0.42215258575914,8.64018526980843e-13
"9515","Microbacterium sp. LKL04","Cutibacterium acnes",-0.375614338994724,3.0857016566169e-10
"9517","Porphyrobacter sp. LM 6","Cutibacterium acnes",-0.351263314933322,4.71019548931792e-09
"9518","Chryseobacterium sp. T16E-39","Cutibacterium acnes",-0.448949065106152,1.89516791079112e-14
"9519","Leptotrichia sp. oral taxon 498","Cutibacterium acnes",-0.296119225046,1.01107484734286e-06
"9520","Riemerella anatipestifer","Cutibacterium acnes",-0.486609094463967,4.85311596804076e-17
"9522","Shewanella baltica","Cutibacterium acnes",-0.327529953403737,5.41696172695223e-08
"9524","Flavobacteriaceae bacterium 3519-10","Cutibacterium acnes",-0.507184370908735,1.34719233816252e-18
"9525","Polymorphum gilvum","Cutibacterium acnes",-0.394818469843474,3.04732101622816e-11
"9526","Neorhizobium galegae","Cutibacterium acnes",-0.218463734661563,0.000358046506127725
"9527","Chryseobacterium gallinarum","Cutibacterium acnes",-0.466900597831477,1.20782154304594e-15
"9528","Weeksella virosa","Cutibacterium acnes",-0.487468367198731,4.19844801527274e-17
"9529","Pseudopedobacter saltans","Cutibacterium acnes",-0.483825759502324,7.73854201997328e-17
"9530","Celeribacter indicus","Cutibacterium acnes",-0.130805722436596,0.033978538091955
"9531","Paracoccus aminophilus","Cutibacterium acnes",-0.449869086725371,1.65219723585938e-14
"9532","Sphingopyxis sp. 113P3","Cutibacterium acnes",-0.206574779143701,0.000750182211803529
"9533","Deinococcus ficus","Cutibacterium acnes",-0.317576236918393,1.42071037181527e-07
"9534","Deinococcus actinosclerus","Cutibacterium acnes",-0.30842488654831,3.34432598275196e-07
"9535","Rhodobacter sphaeroides","Cutibacterium acnes",-0.431125465117813,2.49595895564077e-13
"9536","Novosphingobium resinovorum","Cutibacterium acnes",-0.459188899510506,4.02012745118885e-15
"9537","Moraxella bovoculi","Cutibacterium acnes",-0.712261741675491,5.23682518869863e-42
"9538","Moraxella catarrhalis","Cutibacterium acnes",-0.67128754985732,8.26021654302733e-36
"9539","Defluviimonas alba","Cutibacterium acnes",-0.361202596723163,1.59175812250462e-09
"9540","Psychrobacter sp. G","Cutibacterium acnes",-0.545001130725639,9.51780542114859e-22
"9541","Psychrobacter sp. P11G5","Cutibacterium acnes",-0.610644095993334,2.87329228189184e-28
"9542","Sphingobacterium sp. PM2-P1-29","Cutibacterium acnes",-0.510703192852723,7.12112572762098e-19
"9543","Deinococcus proteolyticus","Cutibacterium acnes",-0.239563274438141,8.7146284084387e-05
"9544","Rhizobium sp. S41","Cutibacterium acnes",-0.163314568790479,0.00796046986905369
"9545","Shinella sp. HZN7","Cutibacterium acnes",-0.172099786465948,0.00513236647243527
"9546","Paracoccus denitrificans","Cutibacterium acnes",-0.425826407982067,5.21971752021026e-13
"9547","Rhodobacter sp. LPB0142","Cutibacterium acnes",-0.334970790600368,2.57493285884318e-08
"9548","Corynebacterium falsenii","Cutibacterium acnes",-0.128873132541611,0.0367317089808996
"9549","Flavobacterium anhuiense","Cutibacterium acnes",-0.415407700510015,2.14541772545037e-12
"9550","Deinococcus geothermalis","Cutibacterium acnes",-0.295981133314984,1.02341129304234e-06
"9551","Deinococcus gobiensis","Cutibacterium acnes",-0.306566820444657,3.96531874338832e-07
"9552","Deinococcus swuensis","Cutibacterium acnes",-0.256204300830509,2.6044747521829e-05
"9554","Microbacterium chocolatum","Cutibacterium acnes",-0.392004838162919,4.31847922005724e-11
"9555","Deinococcus radiodurans","Cutibacterium acnes",-0.299096322685277,7.77258250240771e-07
"9556","Deinococcus soli Cha et al. 2016","Cutibacterium acnes",-0.329948984370645,4.26279188784343e-08
"9557","Paracoccus aminovorans","Cutibacterium acnes",-0.486952378091734,4.58036692470211e-17
"9558","Psychrobacter sp. AntiMn-1","Cutibacterium acnes",-0.673740414655323,3.75018045944389e-36
"9559","Microbacterium aurum","Cutibacterium acnes",-0.434335117620902,1.58646049065043e-13
"9560","Sphingobacterium sp. G1-14","Cutibacterium acnes",-0.530568214650598,1.6897833398909e-20
"9563","Paracoccus yeei","Cutibacterium acnes",-0.442115990635623,5.18348812820279e-14
"9565","Psychrobacter alimentarius","Cutibacterium acnes",-0.470167153300898,7.19108540178649e-16
"9566","uncultured bacterium A1Q1_fos_150","Cutibacterium acnes",-0.505442960000271,1.84193898863242e-18
"9568","Corynebacterium flavescens","Cutibacterium acnes",-0.123896938708285,0.0447027267969643
"9580","Flavobacteriaceae bacterium JJC","Propionibacterium sp. oral taxon 193",-0.214032806278563,0.000473912366805789
"9581","Erythrobacter sp. HL-111","Propionibacterium sp. oral taxon 193",-0.137049710544549,0.0262506689794773
"9582","Martelella sp. AD-3","Propionibacterium sp. oral taxon 193",-0.290982521513588,1.58072431544605e-06
"9584","Dinoroseobacter shibae","Propionibacterium sp. oral taxon 193",-0.17806301740059,0.00376593872882415
"9585","Elizabethkingia meningoseptica","Propionibacterium sp. oral taxon 193",-0.256940400777996,2.46418639474187e-05
"9586","Ketogulonicigenium robustum","Propionibacterium sp. oral taxon 193",-0.179902365963374,0.00341642204514153
"9587","Sulfitobacter pseudonitzschiae","Propionibacterium sp. oral taxon 193",-0.221025243613535,0.000303694137664893
"9588","Thalassolituus oleivorans","Propionibacterium sp. oral taxon 193",-0.281532304789462,3.51638216543773e-06
"9589","Microbacterium paludicola","Propionibacterium sp. oral taxon 193",-0.235506841424982,0.000115514633233909
"9591","Brevirhabdus pacifica","Propionibacterium sp. oral taxon 193",-0.195775204323208,0.00141904158895525
"9593","Microbacterium sp. XT11","Propionibacterium sp. oral taxon 193",-0.260006757369534,1.95309571446669e-05
"9594","Leadbetterella byssophila","Propionibacterium sp. oral taxon 193",-0.240366767786113,8.23672056393541e-05
"9595","Rhodobacter capsulatus","Propionibacterium sp. oral taxon 193",-0.219491365439105,0.000335237144352183
"9596","Martelella mediterranea","Propionibacterium sp. oral taxon 193",-0.194902161583133,0.00149196964847449
"9597","Microcystis aeruginosa","Propionibacterium sp. oral taxon 193",-0.253621147193352,3.15888980600966e-05
"9598","Confluentimicrobium sp. EMB200-NS6","Propionibacterium sp. oral taxon 193",-0.239289191685405,8.88352226837163e-05
"9599","Chryseobacterium haifense","Propionibacterium sp. oral taxon 193",-0.304355152253702,4.84910623361231e-07
"9600","Belliella baltica","Propionibacterium sp. oral taxon 193",-0.273244473636113,6.92352078536789e-06
"9601","Propionibacterium phage PHL064M02","Propionibacterium sp. oral taxon 193",0.248998252664233,4.43939257565727e-05
"9602","Ochrobactrum sp. A44","Propionibacterium sp. oral taxon 193",-0.207057881251881,0.000728538571949643
"9603","Bergeyella zoohelcum","Propionibacterium sp. oral taxon 193",-0.157868230204607,0.0103444859789978
"9604","Moraxella sp. O245","Propionibacterium sp. oral taxon 193",-0.254083275144454,3.05214526595712e-05
"9605","Agrobacterium sp. RAC06","Propionibacterium sp. oral taxon 193",-0.360464182380654,1.72759564002303e-09
"9606","Aeromicrobium choanae","Propionibacterium sp. oral taxon 193",0.514032053676614,3.86947335577801e-19
"9607","Chryseobacterium glaciei","Propionibacterium sp. oral taxon 193",-0.272360385042833,7.43279908162814e-06
"9608","Ornithobacterium rhinotracheale","Propionibacterium sp. oral taxon 193",-0.245077252059732,5.89479588314691e-05
"9609","Sphingobacterium sp. ML3W","Propionibacterium sp. oral taxon 193",-0.311254936731507,2.57432142397825e-07
"9611","Chryseobacterium sp. IHB B 17019","Propionibacterium sp. oral taxon 193",-0.287941455439356,2.05104922856583e-06
"9612","Chelatococcus sp. CO-6","Propionibacterium sp. oral taxon 193",-0.264116286322156,1.42379938760666e-05
"9614","Paracoccus kondratievae","Propionibacterium sp. oral taxon 193",-0.253148125395864,3.27179686572221e-05
"9615","Microbacterium pygmaeum","Propionibacterium sp. oral taxon 193",-0.179635281378179,0.0034652809351243
"9616","Myroides odoratimimus","Propionibacterium sp. oral taxon 193",-0.360654887766275,1.69147525576655e-09
"9617","Thioclava nitratireducens","Propionibacterium sp. oral taxon 193",-0.273480055034137,6.79352000703396e-06
"9618","Microbacterium sp. LKL04","Propionibacterium sp. oral taxon 193",-0.289870128196874,1.73934986065303e-06
"9620","Porphyrobacter sp. LM 6","Propionibacterium sp. oral taxon 193",-0.17667944397309,0.00404980034494079
"9621","Chryseobacterium sp. T16E-39","Propionibacterium sp. oral taxon 193",-0.269734743397357,9.16362743518225e-06
"9622","Leptotrichia sp. oral taxon 498","Propionibacterium sp. oral taxon 193",-0.189554080968649,0.00201883816456062
"9623","Riemerella anatipestifer","Propionibacterium sp. oral taxon 193",-0.263306490216937,1.51593125780939e-05
"9624","Xanthobacter autotrophicus","Propionibacterium sp. oral taxon 193",-0.134337112435386,0.0293995801992459
"9625","Shewanella baltica","Propionibacterium sp. oral taxon 193",-0.215069051605232,0.000444059290524632
"9627","Flavobacteriaceae bacterium 3519-10","Propionibacterium sp. oral taxon 193",-0.318779672143341,1.26671190771348e-07
"9628","Polymorphum gilvum","Propionibacterium sp. oral taxon 193",-0.291043729960837,1.57241007542661e-06
"9629","Neorhizobium galegae","Propionibacterium sp. oral taxon 193",-0.233578465572048,0.00013184899759926
"9630","Chryseobacterium gallinarum","Propionibacterium sp. oral taxon 193",-0.2406999158512,8.04588417766357e-05
"9631","Weeksella virosa","Propionibacterium sp. oral taxon 193",-0.303221587436763,5.37243204335687e-07
"9632","Pseudopedobacter saltans","Propionibacterium sp. oral taxon 193",-0.310064921632216,2.87471480020075e-07
"9633","Celeribacter indicus","Propionibacterium sp. oral taxon 193",-0.151202092820276,0.0141067301444108
"9634","Paracoccus aminophilus","Propionibacterium sp. oral taxon 193",-0.331635004734997,3.60270859165278e-08
"9635","Sphingopyxis sp. 113P3","Propionibacterium sp. oral taxon 193",-0.172667242788313,0.00498541068523947
"9636","Deinococcus ficus","Propionibacterium sp. oral taxon 193",-0.160114697130824,0.00929367442753553
"9637","Deinococcus actinosclerus","Propionibacterium sp. oral taxon 193",-0.175789622742154,0.00424242063969191
"9638","Rhodobacter sphaeroides","Propionibacterium sp. oral taxon 193",-0.309148902063151,3.12858145975583e-07
"9639","Novosphingobium resinovorum","Propionibacterium sp. oral taxon 193",-0.333295146336035,3.04967536156657e-08
"9640","Moraxella bovoculi","Propionibacterium sp. oral taxon 193",-0.497759519439018,7.16931854076415e-18
"9641","Moraxella catarrhalis","Propionibacterium sp. oral taxon 193",-0.446171192334805,2.86070571102705e-14
"9642","Defluviimonas alba","Propionibacterium sp. oral taxon 193",-0.27403837447449,6.49463028014024e-06
"9643","Psychrobacter sp. G","Propionibacterium sp. oral taxon 193",-0.348916343301907,6.05249750799528e-09
"9644","Psychrobacter sp. P11G5","Propionibacterium sp. oral taxon 193",-0.417022534981695,1.72880611022795e-12
"9645","Sphingobacterium sp. PM2-P1-29","Propionibacterium sp. oral taxon 193",-0.326185187872438,6.18321591276141e-08
"9647","Rhizobium sp. S41","Propionibacterium sp. oral taxon 193",-0.19158832795028,0.00180112786032906
"9648","Shinella sp. HZN7","Propionibacterium sp. oral taxon 193",-0.203346746473787,0.000910734192128286
"9649","Paracoccus denitrificans","Propionibacterium sp. oral taxon 193",-0.306260098756594,4.07792953351615e-07
"9650","Rhodobacter sp. LPB0142","Propionibacterium sp. oral taxon 193",-0.210893327444668,0.000576100303334103
"9652","Flavobacterium anhuiense","Propionibacterium sp. oral taxon 193",-0.271068314153861,8.24156311559181e-06
"9653","Deinococcus geothermalis","Propionibacterium sp. oral taxon 193",-0.150026480214098,0.0148823286060246
"9654","Deinococcus gobiensis","Propionibacterium sp. oral taxon 193",-0.176189380218247,0.00415488537470195
"9657","Microbacterium chocolatum","Propionibacterium sp. oral taxon 193",-0.292496913843925,1.38686125692052e-06
"9658","Deinococcus radiodurans","Propionibacterium sp. oral taxon 193",-0.157458479207538,0.0105471013327659
"9659","Deinococcus soli Cha et al. 2016","Propionibacterium sp. oral taxon 193",-0.206783273604195,0.00074076956468198
"9660","Paracoccus aminovorans","Propionibacterium sp. oral taxon 193",-0.314868467153404,1.83578522879412e-07
"9661","Psychrobacter sp. AntiMn-1","Propionibacterium sp. oral taxon 193",-0.457458807540724,5.24331100075713e-15
"9662","Microbacterium aurum","Propionibacterium sp. oral taxon 193",-0.342837248283144,1.14778968051735e-08
"9663","Sphingobacterium sp. G1-14","Propionibacterium sp. oral taxon 193",-0.336918220998101,2.11254364912492e-08
