"","micro1","micro2","r","p_value"
"9518","Chryseobacterium sp. T16E-39","Cutibacterium acnes",-0.453496249940623,1.16783567876096e-15
"9519","Leptotrichia sp. oral taxon 498","Cutibacterium acnes",-0.415433345611635,3.76314262999716e-13
"9520","Riemerella anatipestifer","Cutibacterium acnes",-0.433807214547576,2.53516882496197e-14
"9521","Xanthobacter autotrophicus","Cutibacterium acnes",-0.216840703265042,0.000249883041733346
"9522","Shewanella baltica","Cutibacterium acnes",-0.334057174122583,9.43358184943915e-09
"9523","Gordonia rubripertincta","Cutibacterium acnes",-0.268865341979184,4.84553849390139e-06
"9524","Flavobacteriaceae bacterium 3519-10","Cutibacterium acnes",-0.527786648521436,1.48392142873388e-21
"9525","Polymorphum gilvum","Cutibacterium acnes",-0.389417031607475,1.30801255338028e-11
"9526","Neorhizobium galegae","Cutibacterium acnes",-0.275045760508038,2.85978586229599e-06
"9527","Chryseobacterium gallinarum","Cutibacterium acnes",-0.470077261169191,7.46267650289062e-17
"9528","Weeksella virosa","Cutibacterium acnes",-0.510283765529227,4.92695183682822e-20
"9529","Pseudopedobacter saltans","Cutibacterium acnes",-0.496881121895667,6.30351762592692e-19
"9530","Celeribacter indicus","Cutibacterium acnes",-0.214013592714796,0.000302108448242415
"9531","Paracoccus aminophilus","Cutibacterium acnes",-0.406263217079617,1.36174048728431e-12
"9532","Sphingopyxis sp. 113P3","Cutibacterium acnes",-0.226869019478401,0.000124950249996194
"9533","Deinococcus ficus","Cutibacterium acnes",-0.325162826792487,2.42243547610309e-08
"9534","Deinococcus actinosclerus","Cutibacterium acnes",-0.323660022310469,2.8324736500768e-08
"9535","Rhodobacter sphaeroides","Cutibacterium acnes",-0.399018674845023,3.65956581270451e-12
"9536","Novosphingobium resinovorum","Cutibacterium acnes",-0.379504800239848,4.66856437676717e-11
"9537","Moraxella bovoculi","Cutibacterium acnes",-0.63579981047275,3.12960350802677e-33
"9538","Moraxella catarrhalis","Cutibacterium acnes",-0.549238881227647,1.52238545379785e-23
"9539","Defluviimonas alba","Cutibacterium acnes",-0.367566198187122,2.04372810558365e-10
"9540","Psychrobacter sp. G","Cutibacterium acnes",-0.528330977538684,1.32641345548855e-21
"9541","Psychrobacter sp. P11G5","Cutibacterium acnes",-0.586751726655578,2.18696816630669e-27
"9542","Sphingobacterium sp. PM2-P1-29","Cutibacterium acnes",-0.460906127634848,3.47999321767877e-16
"9543","Deinococcus proteolyticus","Cutibacterium acnes",-0.287894619638333,9.16348626682875e-07
"9544","Rhizobium sp. S41","Cutibacterium acnes",-0.273000984930671,3.40975269557768e-06
"9545","Shinella sp. HZN7","Cutibacterium acnes",-0.262935724073741,7.93972345044515e-06
"9546","Paracoccus denitrificans","Cutibacterium acnes",-0.410401899723715,7.65809481945209e-13
"9547","Rhodobacter sp. LPB0142","Cutibacterium acnes",-0.415653391526809,3.64701501962382e-13
"9548","Corynebacterium falsenii","Cutibacterium acnes",-0.209444432963088,0.000408453640174199
"9549","Flavobacterium anhuiense","Cutibacterium acnes",-0.5198436029899,7.45818941459833e-21
"9550","Deinococcus geothermalis","Cutibacterium acnes",-0.369469856436687,1.62152750847533e-10
"9551","Deinococcus gobiensis","Cutibacterium acnes",-0.325830945382982,2.25912444460224e-08
"9552","Deinococcus swuensis","Cutibacterium acnes",-0.338253360823482,5.98226713200698e-09
"9553","Gordonia bronchialis","Cutibacterium acnes",-0.34759182309317,2.11799650263687e-09
"9554","Microbacterium chocolatum","Cutibacterium acnes",-0.391219605828499,1.03304284419587e-11
"9555","Deinococcus radiodurans","Cutibacterium acnes",-0.347105763900871,2.23750959449369e-09
"9556","Deinococcus soli Cha et al. 2016","Cutibacterium acnes",-0.363257557914963,3.43137497620155e-10
"9557","Paracoccus aminovorans","Cutibacterium acnes",-0.435909909399291,1.8422567805625e-14
"9558","Psychrobacter sp. AntiMn-1","Cutibacterium acnes",-0.59876606445305,1.00170172639156e-28
"9559","Microbacterium aurum","Cutibacterium acnes",-0.495034636004032,8.87803410721567e-19
"9560","Sphingobacterium sp. G1-14","Cutibacterium acnes",-0.521996369030057,4.83502824449945e-21
"9561","Bradyrhizobium japonicum","Cutibacterium acnes",-0.24902263349952,2.41630087785168e-05
"9562","Pannonibacter phragmitetus","Cutibacterium acnes",-0.149263268269743,0.0122450140875221
"9563","Paracoccus yeei","Cutibacterium acnes",-0.411041422863587,7.00141241266676e-13
"9564","Sphingomonas wittichii","Cutibacterium acnes",-0.187480322839932,0.00159526314445736
"9565","Psychrobacter alimentarius","Cutibacterium acnes",-0.542182741712105,7.11987670819122e-23
"9566","uncultured bacterium A1Q1_fos_150","Cutibacterium acnes",-0.543959949584422,4.84418803451172e-23
"9567","Corynebacterium diphtheriae","Cutibacterium acnes",-0.162485321041656,0.00633779924819364
"9568","Corynebacterium flavescens","Cutibacterium acnes",-0.204954904219998,0.000545967111231282
"9580","Flavobacteriaceae bacterium JJC","Propionibacterium sp. oral taxon 193",-0.203784716995296,0.000588276465081219
"9582","Martelella sp. AD-3","Propionibacterium sp. oral taxon 193",-0.165151801773759,0.00551694485476059
"9585","Elizabethkingia meningoseptica","Propionibacterium sp. oral taxon 193",-0.241290553686952,4.36441859522512e-05
"9586","Ketogulonicigenium robustum","Propionibacterium sp. oral taxon 193",-0.13059484758777,0.0286119327023774
"9587","Sulfitobacter pseudonitzschiae","Propionibacterium sp. oral taxon 193",-0.183849447744661,0.00197104576594603
"9588","Thalassolituus oleivorans","Propionibacterium sp. oral taxon 193",-0.233853899686823,7.56920289356156e-05
"9589","Microbacterium paludicola","Propionibacterium sp. oral taxon 193",-0.310999232108177,1.02276661209095e-07
"9591","Brevirhabdus pacifica","Propionibacterium sp. oral taxon 193",-0.126568074652059,0.0339431805544043
"9593","Microbacterium sp. XT11","Propionibacterium sp. oral taxon 193",-0.158868837961034,0.00762536816315502
"9594","Leadbetterella byssophila","Propionibacterium sp. oral taxon 193",-0.27438686990204,3.02702502670066e-06
"9595","Rhodobacter capsulatus","Propionibacterium sp. oral taxon 193",-0.153637678069996,0.00990041694974284
"9596","Martelella mediterranea","Propionibacterium sp. oral taxon 193",-0.143003414918468,0.0164475386368096
"9597","Microcystis aeruginosa","Propionibacterium sp. oral taxon 193",-0.191147713620957,0.00128336047904587
"9598","Confluentimicrobium sp. EMB200-NS6","Propionibacterium sp. oral taxon 193",-0.156487540843969,0.00859580795276883
"9599","Chryseobacterium haifense","Propionibacterium sp. oral taxon 193",-0.308150822183543,1.35421280596615e-07
"9600","Belliella baltica","Propionibacterium sp. oral taxon 193",-0.246817969191275,2.86562633031291e-05
"9602","Ochrobactrum sp. A44","Propionibacterium sp. oral taxon 193",-0.14029154594054,0.0186286535267196
"9603","Bergeyella zoohelcum","Propionibacterium sp. oral taxon 193",-0.137976259257187,0.020685808669258
"9604","Moraxella sp. O245","Propionibacterium sp. oral taxon 193",-0.249864912844205,2.26293895647945e-05
"9605","Agrobacterium sp. RAC06","Propionibacterium sp. oral taxon 193",-0.238570337544063,5.34909695286049e-05
"9606","Aeromicrobium choanae","Propionibacterium sp. oral taxon 193",0.522568370394116,4.30683983979744e-21
"9607","Chryseobacterium glaciei","Propionibacterium sp. oral taxon 193",-0.242161220307603,4.08723541180926e-05
"9608","Ornithobacterium rhinotracheale","Propionibacterium sp. oral taxon 193",-0.18945597504128,0.00141953338523742
"9609","Sphingobacterium sp. ML3W","Propionibacterium sp. oral taxon 193",-0.258061441924307,1.18110518275762e-05
"9611","Chryseobacterium sp. IHB B 17019","Propionibacterium sp. oral taxon 193",-0.335806755750384,7.80836442166446e-09
"9612","Chelatococcus sp. CO-6","Propionibacterium sp. oral taxon 193",-0.19377577751376,0.00109543731823235
"9613","Gordonia polyisoprenivorans","Propionibacterium sp. oral taxon 193",-0.125580554900062,0.0353726386814738
"9614","Paracoccus kondratievae","Propionibacterium sp. oral taxon 193",-0.168349130452727,0.00465931245906723
"9615","Microbacterium pygmaeum","Propionibacterium sp. oral taxon 193",-0.253554374872918,1.69335058474743e-05
"9616","Myroides odoratimimus","Propionibacterium sp. oral taxon 193",-0.283647621598263,1.34331111546342e-06
"9617","Thioclava nitratireducens","Propionibacterium sp. oral taxon 193",-0.235072623728985,6.92444123379966e-05
"9618","Microbacterium sp. LKL04","Propionibacterium sp. oral taxon 193",-0.260829114816735,9.43561951783373e-06
"9620","Porphyrobacter sp. LM 6","Propionibacterium sp. oral taxon 193",-0.18138624683759,0.00227024232306202
"9621","Chryseobacterium sp. T16E-39","Propionibacterium sp. oral taxon 193",-0.293912273407482,5.27223331441454e-07
"9622","Leptotrichia sp. oral taxon 498","Propionibacterium sp. oral taxon 193",-0.300339680736336,2.88028696847012e-07
"9623","Riemerella anatipestifer","Propionibacterium sp. oral taxon 193",-0.295205098413217,4.67407248359887e-07
"9624","Xanthobacter autotrophicus","Propionibacterium sp. oral taxon 193",-0.141810337124384,0.017377996290341
"9625","Shewanella baltica","Propionibacterium sp. oral taxon 193",-0.220582460941208,0.000193645080866708
"9626","Gordonia rubripertincta","Propionibacterium sp. oral taxon 193",-0.141446377654749,0.0176708322121225
"9627","Flavobacteriaceae bacterium 3519-10","Propionibacterium sp. oral taxon 193",-0.335422577518481,8.14020727004195e-09
"9628","Polymorphum gilvum","Propionibacterium sp. oral taxon 193",-0.228854114483761,0.000108529200270021
"9629","Neorhizobium galegae","Propionibacterium sp. oral taxon 193",-0.233640286764121,7.68787415745119e-05
"9630","Chryseobacterium gallinarum","Propionibacterium sp. oral taxon 193",-0.318831658126901,4.6544896059956e-08
"9631","Weeksella virosa","Propionibacterium sp. oral taxon 193",-0.336529172228453,7.21944097867788e-09
"9632","Pseudopedobacter saltans","Propionibacterium sp. oral taxon 193",-0.338901842233573,5.57225901084238e-09
"9633","Celeribacter indicus","Propionibacterium sp. oral taxon 193",-0.124005665501976,0.0377579378752444
"9634","Paracoccus aminophilus","Propionibacterium sp. oral taxon 193",-0.248343370435326,2.54709195748189e-05
"9635","Sphingopyxis sp. 113P3","Propionibacterium sp. oral taxon 193",-0.143710491854799,0.0159168965650913
"9636","Deinococcus ficus","Propionibacterium sp. oral taxon 193",-0.218673313662131,0.000220667194841554
"9637","Deinococcus actinosclerus","Propionibacterium sp. oral taxon 193",-0.227056710315665,0.000123303227220583
"9638","Rhodobacter sphaeroides","Propionibacterium sp. oral taxon 193",-0.248085237658632,2.59852915332722e-05
"9639","Novosphingobium resinovorum","Propionibacterium sp. oral taxon 193",-0.243616064259667,3.66081123048048e-05
"9640","Moraxella bovoculi","Propionibacterium sp. oral taxon 193",-0.460814597152233,3.53306372217422e-16
"9641","Moraxella catarrhalis","Propionibacterium sp. oral taxon 193",-0.378787830492048,5.11017065406114e-11
"9642","Defluviimonas alba","Propionibacterium sp. oral taxon 193",-0.231047838252201,9.27474264717255e-05
"9643","Psychrobacter sp. G","Propionibacterium sp. oral taxon 193",-0.329265128544484,1.57388796160639e-08
"9644","Psychrobacter sp. P11G5","Propionibacterium sp. oral taxon 193",-0.401413305345336,2.64646170807676e-12
"9645","Sphingobacterium sp. PM2-P1-29","Propionibacterium sp. oral taxon 193",-0.258776066124144,1.11484465205112e-05
"9646","Deinococcus proteolyticus","Propionibacterium sp. oral taxon 193",-0.141102207671416,0.0179516935328865
"9647","Rhizobium sp. S41","Propionibacterium sp. oral taxon 193",-0.15503648049875,0.00923962804299915
"9648","Shinella sp. HZN7","Propionibacterium sp. oral taxon 193",-0.156887575448233,0.00842547893206078
"9649","Paracoccus denitrificans","Propionibacterium sp. oral taxon 193",-0.254070147401434,1.62550793514284e-05
"9650","Rhodobacter sp. LPB0142","Propionibacterium sp. oral taxon 193",-0.237938226071377,5.60615448236589e-05
"9652","Flavobacterium anhuiense","Propionibacterium sp. oral taxon 193",-0.345736546216403,2.61036865750316e-09
"9653","Deinococcus geothermalis","Propionibacterium sp. oral taxon 193",-0.236965180409401,6.02471307436309e-05
"9654","Deinococcus gobiensis","Propionibacterium sp. oral taxon 193",-0.206787548162949,0.000485335276511772
"9655","Deinococcus swuensis","Propionibacterium sp. oral taxon 193",-0.158557622494375,0.00774638357446614
"9656","Gordonia bronchialis","Propionibacterium sp. oral taxon 193",-0.169639367086537,0.00434867402897104
"9657","Microbacterium chocolatum","Propionibacterium sp. oral taxon 193",-0.225153932749122,0.000140985580217869
"9658","Deinococcus radiodurans","Propionibacterium sp. oral taxon 193",-0.204433127828444,0.000564471600063658
"9659","Deinococcus soli Cha et al. 2016","Propionibacterium sp. oral taxon 193",-0.257154256696867,1.27061455592404e-05
"9660","Paracoccus aminovorans","Propionibacterium sp. oral taxon 193",-0.276279710575483,2.57001696802216e-06
"9661","Psychrobacter sp. AntiMn-1","Propionibacterium sp. oral taxon 193",-0.420063886915411,1.93631810055884e-13
"9662","Microbacterium aurum","Propionibacterium sp. oral taxon 193",-0.325351598587791,2.37517276719559e-08
"9663","Sphingobacterium sp. G1-14","Propionibacterium sp. oral taxon 193",-0.307223999612646,1.48278184664217e-07
"9664","Bradyrhizobium japonicum","Propionibacterium sp. oral taxon 193",-0.156022825935971,0.00879751561523069
"9666","Paracoccus yeei","Propionibacterium sp. oral taxon 193",-0.250687002043109,2.12217278176237e-05
"9668","Psychrobacter alimentarius","Propionibacterium sp. oral taxon 193",-0.370210618263869,1.48128855413453e-10
"9669","uncultured bacterium A1Q1_fos_150","Propionibacterium sp. oral taxon 193",-0.352533022610939,1.20573617286242e-09
"9672","Cutibacterium acnes","Propionibacterium sp. oral taxon 193",0.664597112358394,3.49502994166138e-37
"9683","Flavobacteriaceae bacterium JJC","Chryseobacterium indologenes",0.511929068650908,3.57514375295126e-20
"9684","Erythrobacter sp. HL-111","Chryseobacterium indologenes",0.265402705865265,6.47440962472154e-06
"9685","Martelella sp. AD-3","Chryseobacterium indologenes",0.430452726102338,4.19983037351702e-14
"9686","Luteimonas sp. JM171","Chryseobacterium indologenes",0.398554678313497,3.89559990734327e-12
"9687","Dinoroseobacter shibae","Chryseobacterium indologenes",0.425863878529177,8.30280386629128e-14
"9688","Elizabethkingia meningoseptica","Chryseobacterium indologenes",0.696789732679126,3.71885046670109e-42
"9689","Ketogulonicigenium robustum","Chryseobacterium indologenes",0.425983598799151,8.15754206331133e-14
"9690","Sulfitobacter pseudonitzschiae","Chryseobacterium indologenes",0.419692832964657,2.04298069036098e-13
"9691","Thalassolituus oleivorans","Chryseobacterium indologenes",0.395728916431656,5.6882431535606e-12
"9692","Microbacterium paludicola","Chryseobacterium indologenes",0.479855983411909,1.37237379255158e-17
"9693","Staphylococcus phage StB12","Chryseobacterium indologenes",0.171124655928907,0.00401428713350196
"9694","Brevirhabdus pacifica","Chryseobacterium indologenes",0.396430883694177,5.17944162985463e-12
"9695","Meiothermus silvanus","Chryseobacterium indologenes",0.300586500535553,2.81336142920549e-07
"9696","Microbacterium sp. XT11","Chryseobacterium indologenes",0.437571131506009,1.42930471323297e-14
"9697","Leadbetterella byssophila","Chryseobacterium indologenes",0.753124657493867,1.15674356791767e-52
"9698","Rhodobacter capsulatus","Chryseobacterium indologenes",0.450556048054402,1.87287096617638e-15
"9699","Martelella mediterranea","Chryseobacterium indologenes",0.436896575713096,1.58473104480401e-14
"9700","Microcystis aeruginosa","Chryseobacterium indologenes",0.490263729266973,2.13045829502026e-18
"9701","Confluentimicrobium sp. EMB200-NS6","Chryseobacterium indologenes",0.473667159528132,4.03309870429534e-17
"9702","Chryseobacterium haifense","Chryseobacterium indologenes",0.744566285491778,6.86003200964674e-51
"9703","Belliella baltica","Chryseobacterium indologenes",0.679650268512417,1.9829485172058e-39
"9704","Propionibacterium phage PHL064M02","Chryseobacterium indologenes",-0.37136068186952,1.28662021236431e-10
"9705","Ochrobactrum sp. A44","Chryseobacterium indologenes",0.306913722950006,1.5283887431636e-07
"9706","Bergeyella zoohelcum","Chryseobacterium indologenes",0.697859884292216,2.47597188772725e-42
"9707","Moraxella sp. O245","Chryseobacterium indologenes",0.505682942317078,1.19698978317901e-19
"9708","Agrobacterium sp. RAC06","Chryseobacterium indologenes",0.61949426453927,3.57339302301779e-31
"9709","Aeromicrobium choanae","Chryseobacterium indologenes",-0.281999550845872,1.55563030740804e-06
"9710","Chryseobacterium glaciei","Chryseobacterium indologenes",0.843487221990127,2.80893195150669e-77
"9711","Ornithobacterium rhinotracheale","Chryseobacterium indologenes",0.575616627015973,3.40560142465632e-26
"9712","Sphingobacterium sp. ML3W","Chryseobacterium indologenes",0.780347916056624,7.99802316490112e-59
"9713","Sphingobium herbicidovorans","Chryseobacterium indologenes",0.416613448797563,3.18000075527695e-13
"9714","Chryseobacterium sp. IHB B 17019","Chryseobacterium indologenes",0.836543142764211,7.13669199312348e-75
"9715","Chelatococcus sp. CO-6","Chryseobacterium indologenes",0.516413724925691,1.47838670912254e-20
"9716","Gordonia polyisoprenivorans","Chryseobacterium indologenes",0.211090317208539,0.000366673151598251
"9717","Paracoccus kondratievae","Chryseobacterium indologenes",0.516196873712059,1.54334389331316e-20
"9718","Microbacterium pygmaeum","Chryseobacterium indologenes",0.49356925623049,1.16335975914322e-18
"9719","Myroides odoratimimus","Chryseobacterium indologenes",0.680772724779003,1.33176740600249e-39
"9720","Thioclava nitratireducens","Chryseobacterium indologenes",0.54080361142731,9.58471705193522e-23
"9721","Microbacterium sp. LKL04","Chryseobacterium indologenes",0.509522438730691,5.71182101149549e-20
"9722","Starkeya novella","Chryseobacterium indologenes",0.159625385111732,0.00733818748791873
"9723","Porphyrobacter sp. LM 6","Chryseobacterium indologenes",0.503786512026443,1.719127831057e-19
"9724","Chryseobacterium sp. T16E-39","Chryseobacterium indologenes",0.832262771044211,1.90725011875986e-73
"9725","Leptotrichia sp. oral taxon 498","Chryseobacterium indologenes",0.386198106828783,1.98652402003928e-11
"9726","Riemerella anatipestifer","Chryseobacterium indologenes",0.790273754178206,2.70939750424779e-61
"9727","Xanthobacter autotrophicus","Chryseobacterium indologenes",0.235344916073202,6.78762844943571e-05
"9728","Shewanella baltica","Chryseobacterium indologenes",0.54490470517673,3.94371782230994e-23
"9729","Gordonia rubripertincta","Chryseobacterium indologenes",0.28000163193167,1.85617235182175e-06
"9730","Flavobacteriaceae bacterium 3519-10","Chryseobacterium indologenes",0.813356963982207,1.35595781162919e-67
"9731","Polymorphum gilvum","Chryseobacterium indologenes",0.555860182770976,3.46167223088134e-24
"9732","Neorhizobium galegae","Chryseobacterium indologenes",0.373463446678449,9.92994568199712e-11
"9733","Chryseobacterium gallinarum","Chryseobacterium indologenes",0.794437872813481,2.27179222236358e-62
"9734","Weeksella virosa","Chryseobacterium indologenes",0.756606508852375,2.09374070383351e-53
"9735","Pseudopedobacter saltans","Chryseobacterium indologenes",0.853746714036387,4.70015817900199e-81
"9736","Celeribacter indicus","Chryseobacterium indologenes",0.168250065279556,0.00468397013134017
"9737","Paracoccus aminophilus","Chryseobacterium indologenes",0.586356523784665,2.41517649987516e-27
"9738","Sphingopyxis sp. 113P3","Chryseobacterium indologenes",0.366107351549881,2.4377823663981e-10
"9739","Deinococcus ficus","Chryseobacterium indologenes",0.385000216111968,2.31807550973481e-11
"9740","Deinococcus actinosclerus","Chryseobacterium indologenes",0.401556146208324,2.5955730055017e-12
"9741","Rhodobacter sphaeroides","Chryseobacterium indologenes",0.581699534541648,7.70015080698513e-27
"9742","Novosphingobium resinovorum","Chryseobacterium indologenes",0.563945631521949,5.42122991818758e-25
"9743","Moraxella bovoculi","Chryseobacterium indologenes",0.668224927477552,1.03312300184889e-37
"9744","Moraxella catarrhalis","Chryseobacterium indologenes",0.558729980702098,1.8030641350249e-24
"9745","Defluviimonas alba","Chryseobacterium indologenes",0.501518800609832,2.64256457579265e-19
"9746","Psychrobacter sp. G","Chryseobacterium indologenes",0.59502818558846,2.65082708742885e-28
"9747","Psychrobacter sp. P11G5","Chryseobacterium indologenes",0.679633228149242,1.99494114100844e-39
"9748","Sphingobacterium sp. PM2-P1-29","Chryseobacterium indologenes",0.802091992528758,2.04737357487856e-64
"9749","Deinococcus proteolyticus","Chryseobacterium indologenes",0.335752959769772,7.85403152233405e-09
"9750","Rhizobium sp. S41","Chryseobacterium indologenes",0.291982921729605,6.30327342691042e-07
"9751","Shinella sp. HZN7","Chryseobacterium indologenes",0.303737081684315,2.0799832209873e-07
"9752","Paracoccus denitrificans","Chryseobacterium indologenes",0.581888990421914,7.34803404371553e-27
"9753","Rhodobacter sp. LPB0142","Chryseobacterium indologenes",0.55639502375538,3.06690196453251e-24
"9754","Corynebacterium falsenii","Chryseobacterium indologenes",0.211047513399313,0.000367707419833913
"9755","Flavobacterium anhuiense","Chryseobacterium indologenes",0.771050224903544,1.26644569147914e-56
"9756","Deinococcus geothermalis","Chryseobacterium indologenes",0.445480145135988,4.18807204443621e-15
"9757","Deinococcus gobiensis","Chryseobacterium indologenes",0.414927701376366,4.04384662486982e-13
"9758","Deinococcus swuensis","Chryseobacterium indologenes",0.404658688879691,1.69856583418172e-12
"9759","Gordonia bronchialis","Chryseobacterium indologenes",0.38531672813173,2.2255740263296e-11
"9760","Microbacterium chocolatum","Chryseobacterium indologenes",0.535172259397347,3.18157746952907e-22
"9761","Deinococcus radiodurans","Chryseobacterium indologenes",0.364618595265597,2.91568608589311e-10
"9762","Deinococcus soli Cha et al. 2016","Chryseobacterium indologenes",0.407696666469196,1.11661908527552e-12
"9763","Paracoccus aminovorans","Chryseobacterium indologenes",0.596826842941354,1.66224992834516e-28
"9764","Psychrobacter sp. AntiMn-1","Chryseobacterium indologenes",0.671712295586046,3.14962508989295e-38
"9765","Microbacterium aurum","Chryseobacterium indologenes",0.555854415359494,3.46619095960915e-24
"9766","Sphingobacterium sp. G1-14","Chryseobacterium indologenes",0.867686393023884,1.12359773487587e-86
"9767","Bradyrhizobium japonicum","Chryseobacterium indologenes",0.307006397703799,1.51462723447018e-07
"9768","Pannonibacter phragmitetus","Chryseobacterium indologenes",0.125553880565369,0.0354119485091886
"9769","Paracoccus yeei","Chryseobacterium indologenes",0.575075642419127,3.88122974270295e-26
"9770","Sphingomonas wittichii","Chryseobacterium indologenes",0.211017816993671,0.000368426567155148
"9771","Psychrobacter alimentarius","Chryseobacterium indologenes",0.631692683313371,1.06008547501011e-32
"9772","uncultured bacterium A1Q1_fos_150","Chryseobacterium indologenes",0.821475585797889,5.061602359615e-70
"9773","Corynebacterium diphtheriae","Chryseobacterium indologenes",0.142201243173697,0.017068202395051
"9774","Corynebacterium flavescens","Chryseobacterium indologenes",0.192184392234682,0.0012059524290573
"9775","Cutibacterium acnes","Chryseobacterium indologenes",-0.522405100058643,4.45152525187654e-21
"9776","Propionibacterium sp. oral taxon 193","Chryseobacterium indologenes",-0.351451267116437,1.36514983302172e-09
"9786","Flavobacteriaceae bacterium JJC","Chryseobacterium taklimakanense",0.596933280691802,1.61682199517463e-28
"9787","Erythrobacter sp. HL-111","Chryseobacterium taklimakanense",0.276923121033475,2.43026521224566e-06
"9788","Martelella sp. AD-3","Chryseobacterium taklimakanense",0.481863431258744,9.62872273965872e-18
"9789","Luteimonas sp. JM171","Chryseobacterium taklimakanense",0.391127232757864,1.04564866695949e-11
"9790","Dinoroseobacter shibae","Chryseobacterium taklimakanense",0.437715282621575,1.39807892633621e-14
"9791","Elizabethkingia meningoseptica","Chryseobacterium taklimakanense",0.648044667877612,7.36580527687751e-35
"9792","Ketogulonicigenium robustum","Chryseobacterium taklimakanense",0.469857288100596,7.74763400625175e-17
"9793","Sulfitobacter pseudonitzschiae","Chryseobacterium taklimakanense",0.462266647888795,2.77742930917126e-16
"9794","Thalassolituus oleivorans","Chryseobacterium taklimakanense",0.394373418046993,6.81223183097843e-12
"9795","Microbacterium paludicola","Chryseobacterium taklimakanense",0.518819628104105,9.1558745635565e-21
"9796","Staphylococcus phage StB12","Chryseobacterium taklimakanense",0.124447610621794,0.0370752210100315
"9797","Brevirhabdus pacifica","Chryseobacterium taklimakanense",0.427500732324595,6.51864326916434e-14
"9798","Meiothermus silvanus","Chryseobacterium taklimakanense",0.352880193967086,1.158515096796e-09
"9799","Microbacterium sp. XT11","Chryseobacterium taklimakanense",0.440640643513487,8.9097579632071e-15
"9800","Leadbetterella byssophila","Chryseobacterium taklimakanense",0.762314465743118,1.1926871246576e-54
"9801","Rhodobacter capsulatus","Chryseobacterium taklimakanense",0.474259910792051,3.64089390846477e-17
"9802","Martelella mediterranea","Chryseobacterium taklimakanense",0.493775790785189,1.11995828840475e-18
"9803","Microcystis aeruginosa","Chryseobacterium taklimakanense",0.524518618371375,2.89833137152361e-21
"9804","Confluentimicrobium sp. EMB200-NS6","Chryseobacterium taklimakanense",0.49267428828888,1.37131345610963e-18
"9805","Chryseobacterium haifense","Chryseobacterium taklimakanense",0.845284502166635,6.41111276096859e-78
"9806","Belliella baltica","Chryseobacterium taklimakanense",0.643528046021456,2.99549304825484e-34
"9807","Propionibacterium phage PHL064M02","Chryseobacterium taklimakanense",-0.334358883120247,9.13171886912823e-09
"9808","Ochrobactrum sp. A44","Chryseobacterium taklimakanense",0.244933128974348,3.31132696199401e-05
"9809","Bergeyella zoohelcum","Chryseobacterium taklimakanense",0.635192434176989,3.75275258913961e-33
"9810","Moraxella sp. O245","Chryseobacterium taklimakanense",0.476018030750991,2.68483220985741e-17
"9811","Agrobacterium sp. RAC06","Chryseobacterium taklimakanense",0.574735099236572,4.21361638566767e-26
"9812","Aeromicrobium choanae","Chryseobacterium taklimakanense",-0.333778593821184,9.72085455611475e-09
"9813","Chryseobacterium glaciei","Chryseobacterium taklimakanense",0.773524173309522,3.36952929644008e-57
"9814","Ornithobacterium rhinotracheale","Chryseobacterium taklimakanense",0.506199640769305,1.08413950074157e-19
"9815","Sphingobacterium sp. ML3W","Chryseobacterium taklimakanense",0.753836957685479,8.17313140173105e-53
"9816","Sphingobium herbicidovorans","Chryseobacterium taklimakanense",0.371222694714759,1.30859345930997e-10
"9817","Chryseobacterium sp. IHB B 17019","Chryseobacterium taklimakanense",0.781970531009759,3.22161821798517e-59
"9818","Chelatococcus sp. CO-6","Chryseobacterium taklimakanense",0.511439183615443,3.93408795363289e-20
"9819","Gordonia polyisoprenivorans","Chryseobacterium taklimakanense",0.159796879590988,0.00727444669202638
"9820","Paracoccus kondratievae","Chryseobacterium taklimakanense",0.554884773690226,4.31464942001384e-24
"9821","Microbacterium pygmaeum","Chryseobacterium taklimakanense",0.492427591394921,1.43478738938959e-18
"9822","Myroides odoratimimus","Chryseobacterium taklimakanense",0.762941362638802,8.66401636144494e-55
"9823","Thioclava nitratireducens","Chryseobacterium taklimakanense",0.572886787105055,6.57078557214476e-26
"9824","Microbacterium sp. LKL04","Chryseobacterium taklimakanense",0.555098146833963,4.11193821070254e-24
"9825","Starkeya novella","Chryseobacterium taklimakanense",0.144040322763939,0.015674531018103
"9826","Porphyrobacter sp. LM 6","Chryseobacterium taklimakanense",0.501827722411508,2.4927082878208e-19
"9827","Chryseobacterium sp. T16E-39","Chryseobacterium taklimakanense",0.785182329088812,5.20364245434611e-60
"9828","Leptotrichia sp. oral taxon 498","Chryseobacterium taklimakanense",0.317635010066293,5.25711052292267e-08
"9829","Riemerella anatipestifer","Chryseobacterium taklimakanense",0.746059970908126,3.40409928456083e-51
"9830","Xanthobacter autotrophicus","Chryseobacterium taklimakanense",0.201343658016584,0.000686478578130717
"9831","Shewanella baltica","Chryseobacterium taklimakanense",0.470293732553179,7.19229964879609e-17
"9832","Gordonia rubripertincta","Chryseobacterium taklimakanense",0.237984507051977,5.58694564871457e-05
"9833","Flavobacteriaceae bacterium 3519-10","Chryseobacterium taklimakanense",0.922607378762034,1.94890011869943e-117
"9834","Polymorphum gilvum","Chryseobacterium taklimakanense",0.586707554554068,2.21138022290908e-27
